	n	time	time1	t2/t1
3109	3109	0.006601	0.007183636363636364	1.0882648634504415
3110	3110	0.006804700000000001	0.007368181818181819	1.082807738501597
3111	3111	0.006602800000000001	0.007275636363636364	1.1019016725686623
3112	3112	0.0065997	0.007274	1.1021713108171585
3113	3113	0.0065888000000000006	0.007261090909090909	1.102035409951874
3114	3114	0.0066014	0.007274272727272727	1.1019287919642389
3115	3115	0.006600400000000001	0.0071824545454545466	1.0881847381150453
3116	3116	0.006902500000000001	0.0074571818181818185	1.0803595535214514
3117	3117	0.006702200000000001	0.007365272727272728	1.0989335930400057
3118	3118	0.0067729999999999995	0.007430272727272727	1.097043072091057
3119	3119	0.006702	0.007365727272727273	1.0990342095982204
3120	3120	0.006698600000000001	0.007362727272727273	1.0991441902378516
3121	3121	0.006802	0.007456363636363636	1.0962016519205582
3122	3122	0.0068995	0.007545272727272728	1.0935970327230564
3123	3123	0.006704600000000001	0.007459000000000001	1.1125197625510843
3124	3124	0.0066064	0.0072788181818181814	1.101782844184152
3125	3125	0.006698900000000001	0.007361818181818183	1.0989592592542332
3126	3126	0.0067749	0.007432	1.0969903614813503
3127	3127	0.006744	0.007403909090909091	1.0978512886875877
3128	3128	0.0067055000000000005	0.007368909090909092	1.0989350668718352
3129	3129	0.0065013	0.007182636363636363	1.1048000190171756
3130	3130	0.006800200000000001	0.007455000000000001	1.096291285550425
3131	3131	0.0066	0.00727309090909091	1.1019834710743803
3132	3132	0.0066075	0.007279272727272726	1.1016682144945482
3133	3133	0.0065012	0.007183181818181819	1.1049009133978063
3134	3134	0.0068118	0.007466181818181817	1.0960659176989662
3135	3135	0.0073036	0.007912636363636365	1.0833885157506387
3136	3136	0.0069648	0.0076040909090909084	1.0917888394628572
3137	3137	0.006625800000000001	0.007297090909090909	1.1013146954467246
3138	3138	0.006898400000000001	0.007544272727272728	1.09362645356499
3139	3139	0.007302899999999999	0.007911	1.0832682906790454
3140	3140	0.0065984	0.007362636363636364	1.115821466360991
3141	3141	0.006808800000000001	0.0074628181818181824	1.096054838123925
3142	3142	0.0066901	0.007356818181818181	1.0996574314013514
3143	3143	0.006900300000000001	0.007726454545454547	1.1197273372830958
3144	3144	0.0068394	0.007490727272727273	1.0952316391389996
3145	3145	0.0067011	0.007457272727272728	1.1128430746105458
3146	3146	0.0069011	0.007637454545454545	1.1067010397551904
3147	3147	0.007002800000000001	0.007639181818181819	1.0908753381764178
3148	3148	0.0067962000000000005	0.007451363636363637	1.0964014649897937
3149	3149	0.006703100000000001	0.007367363636363636	1.0990979750210552
3150	3150	0.0068996000000000005	0.007544181818181819	1.0934230706391412
3151	3151	0.007202999999999999	0.007821181818181817	1.0858228263476077
3152	3152	0.0066999	0.0073644545454545456	1.0991887260189772
3153	3153	0.0069131	0.007558272727272727	1.0933261094549083
3154	3154	0.0070014	0.00763790909090909	1.0909116877923115
3155	3155	0.0072024	0.00782	1.0857491947128735
3156	3156	0.006999799999999999	0.007636181818181817	1.090914285862713
3157	3157	0.0065015	0.007274545454545455	1.1189026308614096
3158	3158	0.0068048000000000015	0.00745918181818182	1.0961647393283884
3159	3159	0.006801300000000001	0.007454909090909092	1.0961006117814376
3160	3160	0.006997399999999999	0.007633090909090909	1.0908467300841613
3161	3161	0.0067575	0.0073768181818181814	1.091649009518044
3162	3162	0.0077014	0.009001818181818182	1.1688547772896074
3163	3163	0.006906000000000001	0.007460272727272729	1.0802595898164968
3164	3164	0.006759000000000001	0.007509363636363637	1.1110169605509153
3165	3165	0.0067781000000000004	0.007525909090909092	1.110327243756966
3166	3166	0.006700700000000001	0.007365272727272728	1.0991795972469633
3167	3167	0.0069027	0.0075481818181818185	1.0935114981357756
3168	3168	0.0069053000000000005	0.007550545454545455	1.0934420596564167
3169	3169	0.0069037000000000005	0.0075485454545454545	1.093405775822451
3170	3170	0.006909500000000001	0.007554363636363637	1.0933300001973567
3171	3171	0.006501999999999999	0.007183909090909091	1.1048768211179778
3172	3172	0.0066021	0.007275	1.1019221156904622
3173	3173	0.006828200000000001	0.007480454545454546	1.0955236439258582
3174	3174	0.0070878	0.0077171818181818175	1.0887979088266906
3175	3175	0.0065006	0.007182636363636363	1.1049189864991484
3176	3176	0.006903400000000001	0.0075488181818181834	1.0934927980152074
3177	3177	0.0069024	0.007547909090909091	1.0935195136342564
3178	3178	0.006600700000000001	0.007274272727272727	1.1020456508056307
3179	3179	0.0067008	0.00745490909090909	1.112540158027264
3180	3180	0.006805800000000001	0.0075523636363636374	1.109695206494995
3181	3181	0.0071999	0.007726909090909091	1.0731967236918694
3182	3182	0.0064501	0.007227727272727274	1.120560498709675
3183	3183	0.006902	0.007462363636363636	1.0811885882879797
3184	3184	0.0068015	0.007548272727272728	1.109795299165291
3185	3185	0.006804500000000001	0.007550363636363636	1.1096132906699443
3186	3186	0.0066041	0.007275636363636364	1.1016847660750693
3187	3187	0.007002499999999999	0.0077298181818181814	1.1038655025802473
3188	3188	0.006899	0.007544818181818181	1.0936104046699784
3189	3189	0.006700599999999999	0.007365090909090908	1.099168866831464
3190	3190	0.006881900000000001	0.007529909090909091	1.0941613639996353
3191	3191	0.006801799999999999	0.007547999999999999	1.1097062542268223
3192	3192	0.006903200000000001	0.007549727272727274	1.0936561699975769
3193	3193	0.006962499999999999	0.007599363636363635	1.091470540231761
3194	3194	0.006986000000000001	0.007714818181818183	1.1043255341852536
3195	3195	0.0068012	0.007456363636363637	1.0963305940662877
3196	3196	0.0070002	0.0076374545454545445	1.0910337626717157
3197	3197	0.0075009000000000004	0.008182909090909091	1.0909236346183913
3198	3198	0.0070014	0.007637363636363636	1.090833781295689
3199	3199	0.007197699999999999	0.007816272727272726	1.0859403319494738
3200	3200	0.0072017999999999995	0.00782	1.0858396511983117
3201	3201	0.0073002000000000015	0.007911363636363638	1.083718752412761
3202	3202	0.006801	0.007454363636363637	1.0960687599417198
3203	3203	0.0066021	0.0072749090909090906	1.1019083459670547
3204	3204	0.007000899999999999	0.007638818181818181	1.0911194534728652
3205	3205	0.0065038	0.007276454545454545	1.1188004774830937
3206	3206	0.0070005	0.007637272727272728	1.0909610352507288
3207	3207	0.0070014000000000005	0.007637909090909092	1.0909116877923117
3208	3208	0.007001199999999999	0.007637727272727272	1.090916881781305
3209	3209	0.0071018999999999995	0.007820181818181818	1.1011393877950715
3210	3210	0.006999900000000001	0.007637090909090909	1.0910285731354603
3211	3211	0.0069023	0.0075478181818181824	1.0935221856219206
3212	3212	0.0068945000000000005	0.007540727272727274	1.093730839470197
3213	3213	0.012601700000000002	0.012821363636363638	1.0174312700955932
3214	3214	0.0070119	0.0076479090909090915	1.0907042443430586
3215	3215	0.0070808999999999985	0.007801181818181817	1.1017217893462439
3216	3216	0.0072009000000000005	0.007819272727272729	1.0858743667142619
3217	3217	0.0071009	0.007819272727272729	1.101166433448257
3218	3218	0.007100999999999999	0.007820727272727273	1.1013557629527213
3219	3219	0.007000599999999998	0.007728181818181817	1.1039313513387166
3220	3220	0.0072074	0.00782090909090909	1.0851221093472112
3221	3221	0.0067868	0.007532454545454545	1.1098683540777017
3222	3222	0.006599700000000002	0.007274000000000002	1.1021713108171582
3223	3223	0.0069038	0.007637545454545455	1.1062813891690744
3224	3224	0.007100799999999999	0.007728272727272726	1.0883664836740545
3225	3225	0.007002400000000001	0.0077297272727272735	1.103868284120769
3226	3226	0.006903000000000001	0.007548545454545455	1.0935166528386866
3227	3227	0.0070733	0.007704	1.0891663014434563
3228	3228	0.0069018	0.007638272727272727	1.1067073411679167
3229	3229	0.007001099999999999	0.007728545454545454	1.10390445137842
3230	3230	0.007403399999999999	0.008094272727272726	1.0933183033839489
3231	3231	0.0068981	0.0076349090909090915	1.1068133385873054
3232	3232	0.0069998000000000005	0.007636454545454546	1.0909532480148785
3233	3233	0.006901600000000001	0.007543636363636364	1.0930271768338304
3234	3234	0.0069989	0.0076356363636363635	1.0909766339905362
3235	3235	0.006801700000000001	0.007456363636363637	1.0962500016707053
3236	3236	0.0068021999999999996	0.007456909090909091	1.0962496090836924
3237	3237	0.006903000000000001	0.007522454545454547	1.0897370049912423
3238	3238	0.007001099999999999	0.007637636363636363	1.090919478887084
3239	3239	0.0068021	0.007456818181818182	1.0962523605677925
3240	3240	0.0067038	0.007548727272727273	1.1260370644600484
3241	3241	0.006900300000000001	0.007637000000000001	1.1067634740518528
3242	3242	0.0069002	0.007728454545454546	1.12003341141627
3243	3243	0.0069048	0.007640909090909091	1.1066083146375116
3244	3244	0.0071016	0.007818727272727272	1.1009810849283643
3245	3245	0.0072001999999999995	0.007909545454545454	1.0985174654239402
3246	3246	0.007202999999999999	0.007821181818181817	1.0858228263476077
3247	3247	0.0070961999999999996	0.007815	1.101293650122601
3248	3248	0.007006300000000002	0.007641818181818183	1.0907066756801993
3249	3249	0.0069034	0.007547636363636364	1.0933216043741294
3250	3250	0.007001299999999999	0.007728636363636363	1.1038859017091631
3251	3251	0.0069027	0.00763909090909091	1.1066815751938965
3252	3252	0.006997600000000001	0.007725454545454547	1.1040148830248293
3253	3253	0.007001500000000001	0.007728909090909092	1.1038933215609643
3254	3254	0.007101399999999999	0.007819727272727272	1.1011529096695403
3255	3255	0.0071016	0.0077290909090909085	1.0883590893729453
3256	3256	0.007128599999999999	0.007844545454545453	1.1004328275601738
3257	3257	0.006903200000000001	0.007548727272727274	1.0935113096429587
3258	3258	0.007003599999999999	0.00763990909090909	1.0908545734920743
3259	3259	0.0069786	0.007617181818181818	1.0915057200845182
3260	3260	0.007000400000000001	0.007728000000000001	1.1039369178904062
3261	3261	0.006901600000000001	0.007638181818181819	1.1067262400286626
3262	3262	0.0068995	0.007636181818181819	1.106773218085632
3263	3263	0.0069004999999999995	0.007546181818181818	1.0935702946426809
3264	3264	0.0070008	0.0077283636363636365	1.103925785105079
3265	3265	0.006903400000000001	0.007547636363636365	1.0933216043741292
3266	3266	0.0069969	0.007815636363636365	1.1170141582181201
3267	3267	0.006890200000000001	0.007627727272727273	1.10704003842084
3268	3268	0.0071765	0.007886818181818182	1.0989783573912328
3269	3269	0.0073213	0.008110636363636363	1.1078136893224377
3270	3270	0.007003599999999999	0.007730818181818181	1.1038349108770036
3271	3271	0.006963899999999999	0.007603181818181817	1.091799396628587
3272	3272	0.007000600000000001	0.00772809090909091	1.1039183654388065
3273	3273	0.006904	0.007640272727272728	1.1066443695354473
3274	3274	0.007000200000000001	0.007636818181818183	1.0909428561781351
3275	3275	0.007199700000000001	0.007818818181818182	1.085992219372777
3276	3276	0.0069003	0.007546	1.0935756416387694
3277	3277	0.007102300000000001	0.007729636363636364	1.088328620818096
3278	3278	0.007003399999999998	0.007730727272727272	1.1038534529981543
3279	3279	0.0070092	0.007735363636363637	1.103601500365753
3280	3280	0.007000799999999999	0.007727636363636362	1.1038219008736663
3281	3281	0.007003300000000001	0.007639727272727274	1.090875340586191
3282	3282	0.0070022	0.007729545454545455	1.1038738474401553
3283	3283	0.0072007999999999985	0.007932454545454545	1.1016073971578917
3284	3284	0.007014200000000001	0.007740545454545456	1.103553570549094
3285	3285	0.006989300000000001	0.007717909090909092	1.1042463609959638
3286	3286	0.0072066000000000005	0.007823909090909091	1.085658853122012
3287	3287	0.0070001	0.007728818181818183	1.1041011102438798
3288	3288	0.0070992	0.007726818181818182	1.0884068883561784
3289	3289	0.007101400000000001	0.007730727272727273	1.0886201696464461
3290	3290	0.007227900000000001	0.007933636363636365	1.097640582138154
3291	3291	0.0069996	0.007818818181818182	1.1170378567086952
3292	3292	0.0070009999999999985	0.007728545454545454	1.1039202191894666
3293	3293	0.0069023	0.007638727272727273	1.1066930259083598
3294	3294	0.0070014	0.007728272727272726	1.103818197399481
3295	3295	0.007001600000000001	0.0077427272727272735	1.1058511301312945
3296	3296	0.006998700000000001	0.007727090909090909	1.1040751724021474
3297	3297	0.0071029000000000005	0.007730272727272728	1.0883262790230368
3298	3298	0.0068858	0.007623181818181818	1.1070873127569516
3299	3299	0.007100799999999999	0.007729636363636363	1.088558523495432
3300	3300	0.0071051000000000005	0.007822454545454546	1.1009633285181835
3301	3301	0.007301299999999999	0.008001454545454546	1.095894504465581
3302	3302	0.0073997	0.008001090909090909	1.0812723365934982
3303	3303	0.006999999999999999	0.007728636363636363	1.104090909090909
3304	3304	0.0069244	0.007616	1.0998786898503843
3305	3305	0.0072050000000000005	0.007912090909090909	1.0981389186802093
3306	3306	0.007302499999999999	0.008093454545454544	1.1083128442936727
3307	3307	0.0081003	0.009091545454545453	1.1223714497667312
3308	3308	0.007999399999999999	0.008817999999999998	1.1023326749506213
3309	3309	0.0079041	0.008548454545454547	1.0815215578566244
3310	3310	0.007103399999999998	0.007912545454545453	1.1139096002682456
3311	3311	0.0070517999999999996	0.007775272727272727	1.1025940507774934
3312	3312	0.0072963	0.007998	1.0961720323999835
3313	3313	0.007202	0.007911818181818181	1.0985584812299614
3314	3314	0.0076013999999999995	0.008365181818181818	1.100479098347912
3315	3315	0.0071013	0.007819636363636364	1.1011556142729308
3316	3316	0.007205400000000001	0.007914363636363638	1.0983933766846583
3317	3317	0.007126500000000001	0.007842636363636364	1.1004892112027451
3318	3318	0.007381299999999999	0.008164545454545454	1.106112128560749
3319	3319	0.0073988	0.008180454545454545	1.1056461244329547
3320	3320	0.0073006999999999985	0.00800090909090909	1.0959098567136154
3321	3321	0.0070019	0.0076384545454545455	1.0909116876068703
3322	3322	0.007085000000000001	0.007895818181818183	1.1144415217809713
3323	3323	0.007098600000000001	0.007816636363636364	1.1011518276331056
3324	3324	0.007402799999999999	0.008093818181818181	1.0933455154560683
3325	3325	0.0071034	0.007912545454545455	1.1139096002682454
3326	3326	0.007304	0.007913	1.0833789704271632
3327	3327	0.007199499999999999	0.007817999999999999	1.0859087436627544
3328	3328	0.0070038	0.007731636363636363	1.1039202095485827
3329	3329	0.0074005	0.008000090909090908	1.08102032417957
3330	3330	0.007204299999999999	0.008004272727272728	1.11104100707532
3331	3331	0.007094700000000001	0.007813727272727274	1.1013471003322584
3332	3332	0.0073000999999999995	0.008001818181818181	1.0961244615578118
3333	3333	0.0072997999999999995	0.00800081818181818	1.0960325189482152
3334	3334	0.007101499999999999	0.007910818181818182	1.1139643993266468
3335	3335	0.0074003	0.008180545454545454	1.105434300575038
3336	3336	0.007098700000000001	0.007728272727272728	1.0886884538398194
3337	3337	0.0073045	0.008005545454545454	1.0959744615710116
3338	3338	0.007204299999999999	0.00791309090909091	1.0983844244535776
3339	3339	0.0071009	0.007819272727272729	1.101166433448257
3340	3340	0.0074017	0.008001818181818181	1.081078425472281
3341	3341	0.007130700000000001	0.007847	1.1004529709565678
3342	3342	0.0073004	0.008091545454545455	1.1083701515732638
3343	3343	0.0074022	0.008001545454545456	1.08096855725939
3344	3344	0.007097399999999999	0.007816727272727272	1.1013508147669953
3345	3345	0.0073863999999999996	0.008080727272727272	1.0940007679962191
3346	3346	0.0071996000000000004	0.007907727272727273	1.098356474349585
3347	3347	0.0072001999999999995	0.00790890909090909	1.0984290840405948
3348	3348	0.007402299999999999	0.008092727272727272	1.093271992857257
3349	3349	0.007102700000000001	0.007819818181818183	1.1009641659957736
3350	3350	0.0071025	0.007820818181818182	1.1011359636491633
3351	3351	0.0073006	0.008002	1.096074295263403
3352	3352	0.007188299999999999	0.007898636363636363	1.098818408196147
3353	3353	0.0075021	0.00818409090909091	1.0909066673452645
3354	3354	0.0070120999999999985	0.007738545454545454	1.1035988440760194
3355	3355	0.0074985	0.008180727272727272	1.0909818327301823
3356	3356	0.007224899999999999	0.007932	1.097869866710958
3357	3357	0.0073892	0.008172272727272728	1.1059753054826946
3358	3358	0.0074032	0.008094818181818182	1.09342151796766
3359	3359	0.0073016999999999995	0.00800190909090909	1.0958967214359794
3360	3360	0.007503299999999999	0.008185090909090907	1.0908654737370103
3361	3361	0.007502199999999999	0.008183818181818181	1.0908557732156143
3362	3362	0.0073996999999999995	0.008271636363636363	1.1178340153839161
3363	3363	0.007200399999999998	0.00791090909090909	1.0986763361631426
3364	3364	0.007300900000000001	0.008092	1.1083565039926584
3365	3365	0.007503299999999999	0.008186181818181816	1.0910108643106122
3366	3366	0.0070077	0.007824818181818181	1.1166029056349702
3367	3367	0.007299	0.008090272727272727	1.1084083747462292
3368	3368	0.007103800000000002	0.007822000000000003	1.1011008192798222
3369	3369	0.0072991	0.008090363636363637	1.108405644033324
3370	3370	0.0081	0.009000636363636363	1.1111896745230079
3371	3371	0.008400399999999999	0.009182818181818181	1.0931405863790036
3372	3372	0.007400400000000001	0.008182545454545456	1.1056896187429672
3373	3373	0.0075033	0.008276	1.1029813548705236
3374	3374	0.0074811	0.00816609090909091	1.0915628596183595
3375	3375	0.007563900000000001	0.00833118181818182	1.1014399738470655
3376	3376	0.0077045	0.008368	1.086118502174054
3377	3377	0.0075005	0.008186181818181818	1.0914181478810503
3378	3378	0.007502199999999999	0.008274454545454545	1.1029370778511032
3379	3379	0.007297200000000001	0.007997727272727274	1.095999461811006
3380	3380	0.0074964	0.00818	1.0911904380769435
3381	3381	0.007098299999999999	0.007909	1.114210444754378
3382	3382	0.007600299999999999	0.008272727272727272	1.0884737803412066
3383	3383	0.0075047	0.008185363636363636	1.0906983139051043
3384	3384	0.0073599	0.008054727272727272	1.0944071621526479
3385	3385	0.007600899999999999	0.00827381818181818	1.088531382049255
3386	3386	0.007403700000000001	0.008185636363636365	1.1056142690325599
3387	3387	0.0073007	0.008001000000000001	1.0959223088197023
3388	3388	0.0071009	0.007819272727272729	1.101166433448257
3389	3389	0.0073743	0.008066727272727274	1.093897356051052
3390	3390	0.007003	0.0077304545454545456	1.1038775589682344
3391	3391	0.007303	0.008094	1.1083116527454473
3392	3392	0.007419799999999999	0.00820081818181818	1.1052613523030514
3393	3393	0.007518800000000001	0.008199272727272729	1.0905028365261382
3394	3394	0.0072198	0.007927363636363637	1.0980032184220667
3395	3395	0.007703799999999999	0.008731090909090909	1.13334859538032
3396	3396	0.0077028	0.008457454545454546	1.0979714578405964
3397	3397	0.0077011	0.008457181818181819	1.0981784184313694
3398	3398	0.0072997999999999995	0.007999090909090909	1.0957958997631319
3399	3399	0.007197400000000001	0.00790818181818182	1.098755358626979
3400	3400	0.007496699999999999	0.008180272727272727	1.0911831508894216
3401	3401	0.0076016	0.008274454545454545	1.0885148581159947
3402	3402	0.007305000000000001	0.008095818181818183	1.1082571090784643
3403	3403	0.0073049000000000005	0.008003636363636364	1.0956531045786202
3404	3404	0.0076046	0.008367090909090909	1.1002670632368445
3405	3405	0.007202699999999999	0.007913	1.0986157968539576
3406	3406	0.0075814	0.008348181818181819	1.1011398710240614
3407	3407	0.0072019	0.007911818181818181	1.098573734961355
3408	3408	0.0075975	0.008362454545454546	1.1006850339525562
3409	3409	0.007298300000000001	0.008181727272727273	1.1210456233269763
3410	3410	0.007463599999999999	0.008239818181818181	1.104000506701616
3411	3411	0.0076119	0.008283818181818182	1.088272071600807
3412	3412	0.0078027	0.008729909090909092	1.1188318262792485
3413	3413	0.007602600000000001	0.008455454545454546	1.1121793262113677
3414	3414	0.007400099999999998	0.008182272727272726	1.105697588853222
3415	3415	0.0075978999999999994	0.008271181818181818	1.0886141984208555
3416	3416	0.007698400000000001	0.008453363636363637	1.0980676031855496
3417	3417	0.007202	0.007911909090909091	1.0985711039862665
3418	3418	0.0077045	0.008368545454545455	1.0861892990519117
3419	3419	0.007365099999999999	0.008059454545454545	1.0942763228543462
3420	3420	0.0073039	0.008003363636363637	1.0957657739514008
3421	3421	0.0075014999999999995	0.008365272727272728	1.1151466676361699
3422	3422	0.0081975	0.008905909090909091	1.0864176994094652
3423	3423	0.007799600000000002	0.008455000000000002	1.0840299502538593
3424	3424	0.0077036	0.008367272727272727	1.0861509848996218
3425	3425	0.0076961	0.008361727272727272	1.0864889064236785
3426	3426	0.0077378	0.008397636363636364	1.0852744143860482
3427	3427	0.007500100000000001	0.008181636363636365	1.0908703035474678
3428	3428	0.007199300000000001	0.007909727272727275	1.0986800484390529
3429	3429	0.0072011	0.008001363636363638	1.111130748963858
3430	3430	0.0073027	0.008002272727272726	1.0957964488850325
3431	3431	0.007302299999999999	0.008002363636363636	1.0958689229918843
3432	3432	0.0074023000000000005	0.008093272727272728	1.0933456800281978
3433	3433	0.0075071	0.008190363636363636	1.0910156566934817
3434	3434	0.0074004	0.008091636363636363	1.09340527047678
3435	3435	0.0075016	0.00827381818181818	1.1029404636101874
3436	3436	0.007554900000000001	0.00823209090909091	1.0896359857960938
3437	3437	0.007195999999999998	0.008088272727272725	1.123995654151296
3438	3438	0.007587099999999999	0.008350999999999999	1.1006840558316089
3439	3439	0.007503399999999999	0.008367	1.1150944904976412
3440	3440	0.007702099999999999	0.008456090909090908	1.0978941988666608
3441	3441	0.0076988000000000004	0.00846090909090909	1.098990633723319
3442	3442	0.007505400000000001	0.008278454545454545	1.1029997795526614
3443	3443	0.007294400000000001	0.00808518181818182	1.1084094398691897
3444	3444	0.0073032	0.00809409090909091	1.1082937491908902
3445	3445	0.0076611	0.008328545454545455	1.0871213604502559
3446	3446	0.007500599999999999	0.008273545454545454	1.1030511498474063
3447	3447	0.0074180999999999995	0.008106545454545455	1.0928061706562942
3448	3448	0.0073016999999999995	0.00800190909090909	1.0958967214359794
3449	3449	0.0073129	0.008103	1.1080419532606764
3450	3450	0.007781700000000001	0.008529636363636364	1.0961147774440498
3451	3451	0.007999800000000001	0.008726272727272728	1.0908113611931207
3452	3452	0.007401999999999999	0.008093	1.0933531477978926
3453	3453	0.007300700000000002	0.008091818181818184	1.1083619628005783
3454	3454	0.0073016999999999995	0.008091636363636363	1.1081852669428165
3455	3455	0.0076994	0.008454363636363637	1.098054866140691
3456	3456	0.0077982	0.008543	1.095509220076428
3457	3457	0.007603	0.008366727272727274	1.1004507789987208
3458	3458	0.0076025	0.008275272727272727	1.0884936175301185
3459	3459	0.007303599999999999	0.008003636363636364	1.0958481247106038
3460	3460	0.0075021	0.008274909090909091	1.103012368657988
3461	3461	0.0076066	0.008369272727272727	1.100264602749287
3462	3462	0.0076931	0.008448636363636365	1.0982096116827242
3463	3463	0.0074015999999999995	0.008183545454545455	1.105645462406163
3464	3464	0.007702499999999999	0.008366	1.0861408633560534
3465	3465	0.007503499999999999	0.008276363636363636	1.1030004179867579
3466	3466	0.0076033	0.008275363636363636	1.088391045514926
3467	3467	0.007727199999999999	0.008479636363636363	1.0973750341179682
3468	3468	0.007603199999999999	0.008366818181818182	1.100433788644016
3469	3469	0.0073006999999999985	0.00809190909090909	1.1083744149066654
3470	3470	0.007607699999999999	0.008279363636363635	1.0882873452375403
3471	3471	0.007402399999999999	0.008092727272727272	1.093257223701404
3472	3472	0.0076028	0.008366454545454545	1.1004438556130038
3473	3473	0.0075003	0.008274636363636364	1.1032407188560944
3474	3474	0.0073056	0.008096272727272728	1.108228308047625
3475	3475	0.0076265	0.008388727272727272	1.099944571261689
3476	3476	0.0075014999999999995	0.008274454545454545	1.103039998060994
3477	3477	0.0076024000000000005	0.008275181818181819	1.0884959773468665
3478	3478	0.0076017	0.008365545454545455	1.1004835042879164
3479	3479	0.0075996	0.008273363636363636	1.0886577762465968
3480	3480	0.007706300000000001	0.008551545454545456	1.1096823968111098
3481	3481	0.0076054	0.008368818181818182	1.1003784392429303
3482	3482	0.007552399999999999	0.008231090909090908	1.089864269515771
3483	3483	0.007805400000000001	0.008550727272727274	1.0954886710133078
3484	3484	0.007402500000000001	0.008184454545454547	1.105633846059378
3485	3485	0.007524499999999999	0.008183181818181819	1.0875382840297454
3486	3486	0.0074071000000000015	0.008188636363636365	1.105511787830104
3487	3487	0.0076234	0.008385272727272727	1.0999387054690464
3488	3488	0.0075444000000000015	0.008222545454545456	1.089887261352189
3489	3489	0.007475100000000001	0.008250363636363637	1.103712811382274
3490	3490	0.007502799999999999	0.008184636363636363	1.0908775875188415
3491	3491	0.007709499999999999	0.008552545454545453	1.1093515084694798
3492	3492	0.0075001	0.008272545454545454	1.1029913540546732
3493	3493	0.007300499999999999	0.008002090909090908	1.096101761398659
3494	3494	0.0077985	0.008544454545454546	1.09565359305694
3495	3495	0.0077043	0.00836790909090909	1.0861348975129592
3496	3496	0.007600999999999999	0.008365454545454544	1.1005728911267656
3497	3497	0.007501900000000001	0.008273636363636365	1.102872120880892
3498	3498	0.0074903999999999995	0.008264272727272728	1.103315273853563
3499	3499	0.0078005999999999995	0.008546272727272727	1.0955917143902685
3500	3500	0.0077039	0.008458363636363637	1.0979326881662064
3501	3501	0.0074014	0.008183363636363636	1.1056507736865506
3502	3502	0.0076058	0.008368545454545455	1.1002847109502556
3503	3503	0.007303499999999999	0.008094454545454545	1.1082980140281435
3504	3504	0.0075988	0.008272	1.0885929357266937
3505	3505	0.0077015	0.008365363636363636	1.0861992646060685
3506	3506	0.007800700000000001	0.008455454545454546	1.0839353577825765
3507	3507	0.0077698	0.008609363636363637	1.1080547293834637
3508	3508	0.0075718999999999995	0.008338454545454545	1.1012367497529743
3509	3509	0.0074015999999999995	0.008183636363636363	1.105657744762803
3510	3510	0.0074009	0.00818309090909091	1.105688620180101
3511	3511	0.008003899999999998	0.00873281818181818	1.0910703759190123
3512	3512	0.0075997999999999994	0.008363727272727273	1.1005193916586322
3513	3513	0.007501699999999998	0.008274545454545453	1.1030227087920677
3514	3514	0.0077992999999999995	0.008545090909090908	1.0956228006476105
3515	3515	0.008404599999999998	0.009186181818181817	1.0929945289700662
3516	3516	0.007702499999999999	0.008457090909090909	1.0979670118910625
3517	3517	0.0077015	0.008366636363636364	1.0863645216693325
3518	3518	0.0074990000000000005	0.008272818181818182	1.1031895161779146
3519	3519	0.007932199999999997	0.008575090909090907	1.0810482475342162
3520	3520	0.0074022	0.008275090909090909	1.1179231727176933
3521	3521	0.0074004	0.008182545454545454	1.1056896187429672
3522	3522	0.0080045	0.008731727272727273	1.0908523046695326
3523	3523	0.007701100000000001	0.008454363636363637	1.097812473070553
3524	3524	0.007796599999999999	0.008451818181818182	1.08403896337098
3525	3525	0.0081063	0.008733272727272728	1.0773438840497795
3526	3526	0.007601799999999999	0.008485727272727272	1.1162786804082288
3527	3527	0.007703499999999999	0.008549	1.1097553060297267
3528	3528	0.007602299999999999	0.008366090909090908	1.1004683989175523
3529	3529	0.007902499999999998	0.008729363636363634	1.1046331713209283
3530	3530	0.0077011	0.008364272727272727	1.0861140262134925
3531	3531	0.0077002999999999985	0.008455090909090909	1.0980209743894278
3532	3532	0.007901699999999998	0.008638272727272725	1.0932169947318586
3533	3533	0.007902099999999999	0.008638636363636364	1.0932076743696442
3534	3534	0.0077016	0.008456272727272727	1.0979890837323059
3535	3535	0.007601899999999999	0.008456636363636362	1.1124372017043587
3536	3536	0.008202899999999999	0.008911545454545453	1.086389624955254
3537	3537	0.0077011	0.008638272727272727	1.1216933590360763
3538	3538	0.007802500000000001	0.008549272727272728	1.0957094171448545
3539	3539	0.007798200000000001	0.008544090909090911	1.095649112499155
3540	3540	0.0081972	0.008906909090909092	1.0865794528508628
3541	3541	0.0080013	0.008728818181818181	1.0909249974151929
3542	3542	0.007900599999999997	0.008637181818181816	1.093231123988282
3543	3543	0.007648199999999999	0.008498636363636363	1.1111943154776762
3544	3544	0.007503500000000001	0.008276272727272728	1.1029883024285636
3545	3545	0.007906400000000001	0.008733454545454546	1.1046057049294933
3546	3546	0.0078071	0.008552272727272728	1.0954480828057445
3547	3547	0.007801799999999999	0.008547363636363636	1.0955630285784865
3548	3548	0.0079017	0.008638272727272727	1.0932169947318586
3549	3549	0.007603399999999999	0.008367	1.1004287555567247
3550	3550	0.007901000000000002	0.008546727272727274	1.081727284233296
3551	3551	0.007698799999999999	0.008452363636363635	1.0978806614490098
3552	3552	0.0078987	0.008635727272727272	1.0933099462857525
3553	3553	0.007800399999999999	0.008546090909090908	1.095596496216977
